"-0.1","3.2","2.0","3.8","6.9"
"-0.8","2.2","3.2","4.0","6.9"
"-0.3","0.9","6.2","6.3","6.9"
"-0.6","-1.4","7.8","7.9","6.9"
"-0.2","-4.1","4.0","5.7","6.9"
"0.4","-5.3","-2.3","5.8","7.0"
"-2.9","-7.4","-7.6","11.0","7.0"
"-3.5","-7.1","-30.0","31.0","7.0"
"2.3","-3.0","6.2","7.3","7.0"
"8.2","0.3","-10.0","12.9","7.0"
"0.4","-4.5","6.9","8.2","7.1"
"1.1","0.0","2.3","2.5","7.1"
"0.1","3.5","0.1","3.5","7.1"
"-4.2","1.7","-0.3","4.5","7.1"
"-4.4","1.1","7.4","8.7","7.1"
"-4.6","0.9","8.4","9.6","7.2"
"-4.4","0.6","5.9","7.4","7.2"
"-4.2","-0.2","2.8","5.1","7.2"
"-3.8","-0.4","-0.4","3.8","7.2"
"-3.6","-0.4","-1.9","4.1","7.2"
"-1.4","1.4","-3.1","3.7","7.3"
"1.4","3.4","1.0","3.8","7.3"
"4.6","5.6","2.8","7.8","7.3"
"9.8","4.8","0.0","10.9","7.3"
"4.6","2.6","0.6","5.3","7.3"
"1.5","2.2","-0.6","2.7","7.3"
"0.0","2.9","-0.2","2.9","7.4"
"-0.1","4.1","2.0","4.6","7.4"
"0.3","5.1","2.8","5.8","7.4"
"0.7","5.7","2.4","6.2","7.4"
"0.0","5.0","-0.2","5.0","7.4"
"-1.4","1.6","-2.6","3.4","7.5"
"-3.7","-8.7","-22.4","24.3","7.5"
"-4.6","-18.4","-13.7","23.4","7.5"
"2.1","-7.1","-3.5","8.2","7.5"
"1.6","1.6","-4.4","4.9","7.5"
"-3.2","-0.7","7.3","8.0","7.6"
"-7.3","-5.4","17.3","19.5","7.6"
"-3.3","0.1","-0.4","3.3","7.6"
"0.6","6.8","-3.3","7.6","7.6"
"0.8","4.4","8.6","9.7","7.6"
"1.3","2.9","6.7","7.4","7.7"
"1.9","1.4","2.3","3.3","7.7"
"3.2","-0.5","1.4","3.5","7.7"
"2.9","-2.9","0.8","4.2","7.7"
"2.9","-5.1","0.2","5.9","7.7"
"2.9","-4.0","-0.2","4.9","7.8"
"2.4","-0.6","0.6","2.5","7.8"
"1.8","2.4","-0.1","3.0","7.8"
"0.8","5.6","0.2","5.7","7.8"
"0.0","3.3","-4.0","5.2","7.8"
"-0.8","0.6","-5.7","5.8","7.8"
"-0.5","-0.5","-4.5","4.6","7.9"
"-0.2","-0.1","-1.0","1.0","7.9"
"-0.5","0.7","1.4","1.6","7.9"
"-0.5","0.6","2.5","2.6","7.9"
"-1.2","-0.2","4.5","4.7","7.9"
"-1.8","-1.2","7.0","7.3","8.0"
"-2.0","-2.9","5.8","6.8","8.0"
"-2.8","-5.1","-2.5","6.3","8.0"
"-5.4","-6.8","-25.4","26.8","8.0"
"2.1","-2.4","0.6","3.2","8.0"
"6.6","-4.3","-7.3","10.7","8.1"
"1.8","-5.3","7.1","9.0","8.1"
"4.7","-0.1","-1.1","4.8","8.1"
"2.0","3.0","-1.6","3.9","8.1"
"-2.3","2.2","-0.1","3.2","8.1"
